datetime,DO_mgL,Temp_C,buoy
6/21/22 10:00,8.47,22.76,mid
6/21/22 10:30,8.05,26.06,mid
6/21/22 11:00,7.38,32.12,mid
6/21/22 11:30,6.95,34.4,mid
6/21/22 12:00,11.14,25.32,mid
6/21/22 12:30,11.26,25.16,mid
6/21/22 13:00,11.08,25.28,mid
6/21/22 13:30,11.14,25.4,mid
6/21/22 14:00,10.94,25.5,mid
6/21/22 14:30,10.91,25.6,mid
6/21/22 15:00,11.33,25.86,mid
6/21/22 15:30,11.33,26.04,mid
6/21/22 16:00,11.43,26.16,mid
6/21/22 16:30,11.3,26.16,mid
6/21/22 17:00,11.39,26.26,mid
6/21/22 17:30,11.44,26.28,mid
6/21/22 18:00,11.39,26.16,mid
6/21/22 18:30,11.55,26.08,mid
6/21/22 19:00,11.47,26.04,mid
6/21/22 19:30,11.48,26.06,mid
6/21/22 20:00,11.35,26.1,mid
6/21/22 20:30,11.41,26.14,mid
6/21/22 21:00,11.42,26.16,mid
6/21/22 21:30,11.35,26.14,mid
6/21/22 22:00,11.26,26.1,mid
6/21/22 22:30,11.05,26.06,mid
6/21/22 23:00,10.91,26,mid
6/21/22 23:30,10.81,25.94,mid
6/22/22 0:00,10.69,25.9,mid
6/22/22 0:30,10.59,25.84,mid
6/22/22 1:00,10.48,25.8,mid
6/22/22 1:30,10.41,25.74,mid
6/22/22 2:00,10.32,25.68,mid
6/22/22 2:30,10.21,25.64,mid
6/22/22 3:00,10.17,25.58,mid
6/22/22 3:30,10.06,25.56,mid
6/22/22 4:00,9.91,25.5,mid
6/22/22 4:30,9.75,25.46,mid
6/22/22 5:00,9.61,25.42,mid
6/22/22 5:30,9.54,25.38,mid
6/22/22 6:00,9.53,25.36,mid
6/22/22 6:30,9.44,25.32,mid
6/22/22 7:00,9.56,25.3,mid
6/22/22 7:30,9.66,25.3,mid
6/22/22 8:00,9.74,25.32,mid
6/22/22 8:30,9.94,25.34,mid
6/22/22 9:00,10.14,25.38,mid
6/22/22 9:30,10.25,25.48,mid
6/22/22 10:00,10.34,25.58,mid
6/22/22 10:30,10.5,25.68,mid
6/22/22 11:00,10.58,25.82,mid
6/22/22 11:30,10.75,25.98,mid
6/22/22 12:00,10.87,26.16,mid
6/22/22 12:30,11.1,26.34,mid
6/22/22 13:00,11.28,26.52,mid
6/22/22 13:30,11.43,26.66,mid
6/22/22 14:00,11.62,26.78,mid
6/22/22 14:30,11.77,26.94,mid
6/22/22 15:00,11.91,27.1,mid
6/22/22 15:30,12.09,27.24,mid
6/22/22 16:00,12.19,27.3,mid
6/22/22 16:30,12.44,27.3,mid
6/22/22 17:00,12.53,27.32,mid
6/22/22 17:30,12.68,27.36,mid
6/22/22 18:00,12.79,27.26,mid
6/22/22 18:30,12.91,27.16,mid
6/22/22 19:00,12.97,27.04,mid
6/22/22 19:30,12.8,26.96,mid
6/22/22 20:00,12.56,26.84,mid
6/22/22 20:30,12.36,26.74,mid
6/22/22 21:00,12.31,26.68,mid
6/22/22 21:30,12.23,26.64,mid
6/22/22 22:00,12.22,26.56,mid
6/22/22 22:30,12.15,26.5,mid
6/22/22 23:00,12,26.44,mid
6/22/22 23:30,11.99,26.36,mid
6/23/22 0:00,11.93,26.3,mid
6/23/22 0:30,11.77,26.26,mid
6/23/22 1:00,11.71,26.2,mid
6/23/22 1:30,11.79,26.14,mid
6/23/22 2:00,11.7,26.08,mid
6/23/22 2:30,11.64,26.04,mid
6/23/22 3:00,11.61,25.98,mid
6/23/22 3:30,11.63,25.92,mid
6/23/22 4:00,11.63,25.86,mid
6/23/22 4:30,11.62,25.82,mid
6/23/22 5:00,11.58,25.74,mid
6/23/22 5:30,11.51,25.7,mid
6/23/22 6:00,11.52,25.66,mid
6/23/22 6:30,11.45,25.62,mid
6/23/22 7:00,11.36,25.62,mid
6/23/22 7:30,11.17,25.66,mid
6/23/22 8:00,11.2,25.7,mid
6/23/22 8:30,11.5,25.8,mid
6/23/22 9:00,11.7,25.86,mid
6/23/22 9:30,11.61,25.94,mid
6/23/22 10:00,11.69,26.08,mid
6/23/22 10:30,11.95,26.24,mid
6/23/22 11:00,11.96,26.38,mid
6/23/22 11:30,12.3,26.64,mid
6/23/22 12:00,11.51,27.24,mid
6/23/22 12:30,11.31,27.48,mid
6/23/22 13:00,11.19,27.74,mid
6/23/22 13:30,11.19,28,mid
6/23/22 14:00,11.36,28.16,mid
6/23/22 14:30,11.75,28.18,mid
6/23/22 15:00,11.61,28.22,mid
6/23/22 15:30,11.81,28.28,mid
6/23/22 16:00,11.88,28.26,mid
6/23/22 16:30,11.35,28.18,mid
6/23/22 17:00,12.41,27.98,mid
6/23/22 17:30,13.03,27.62,mid
6/23/22 18:00,12.92,27.38,mid
6/23/22 18:30,12.96,27.18,mid
6/23/22 19:00,13.45,27.08,mid
6/23/22 19:30,13.92,26.96,mid
6/23/22 20:00,13.77,26.86,mid
6/23/22 20:30,13.64,26.78,mid
6/23/22 21:00,13.64,26.72,mid
6/23/22 21:30,13.24,26.7,mid
6/23/22 22:00,13.13,26.76,mid
6/23/22 22:30,12.94,26.8,mid
6/23/22 23:00,12.88,26.84,mid
6/23/22 23:30,13.32,26.8,mid
6/24/22 0:00,13.22,26.7,mid
6/24/22 0:30,12.91,26.68,mid
6/24/22 1:00,12.68,26.66,mid
6/24/22 1:30,12.57,26.6,mid
6/24/22 2:00,12.46,26.56,mid
6/24/22 2:30,12.28,26.52,mid
6/24/22 3:00,12.27,26.46,mid
6/24/22 3:30,12.2,26.42,mid
6/24/22 4:00,12.16,26.4,mid
6/24/22 4:30,12.11,26.36,mid
6/24/22 5:00,11.9,26.3,mid
6/24/22 5:30,11.85,26.26,mid
6/24/22 6:00,11.78,26.2,mid
6/24/22 6:30,11.67,26.2,mid
6/24/22 7:00,11.64,26.22,mid
6/24/22 7:30,11.58,26.26,mid
6/24/22 8:00,11.76,26.26,mid
6/24/22 8:30,11.79,26.36,mid
6/24/22 9:00,11.86,26.4,mid
6/24/22 9:30,12.02,26.52,mid
6/24/22 10:00,12.02,26.56,mid
6/24/22 10:30,12.54,26.62,mid
6/24/22 11:00,12.61,26.7,mid
6/24/22 11:30,12.65,26.68,mid
6/24/22 12:00,12.64,26.64,mid
6/24/22 12:30,12.87,26.64,mid
6/24/22 13:00,12.92,26.8,mid
6/24/22 13:30,12.59,26.86,mid
6/24/22 14:00,13.28,27.04,mid
6/24/22 14:30,13.23,27.3,mid
6/24/22 15:00,12.77,27.28,mid
6/24/22 15:30,13.25,27.6,mid
6/24/22 16:00,13.63,27.74,mid
6/24/22 16:30,13.36,27.7,mid
6/24/22 17:00,13.28,27.68,mid
6/24/22 17:30,13.58,27.76,mid
6/24/22 18:00,14.32,27.74,mid
6/24/22 18:30,14.09,27.7,mid
6/24/22 19:00,14.34,27.64,mid
6/24/22 19:30,14.03,27.54,mid
6/24/22 20:00,13.75,27.48,mid
6/24/22 20:30,13.75,27.38,mid
6/24/22 21:00,12.53,27.38,mid
6/24/22 21:30,12.57,27.42,mid
6/24/22 22:00,12.38,27.46,mid
6/24/22 22:30,12.25,27.46,mid
6/24/22 23:00,12.03,27.44,mid
6/24/22 23:30,11.91,27.42,mid
6/25/22 0:00,11.7,27.4,mid
6/25/22 0:30,11.63,27.38,mid
6/25/22 1:00,11.49,27.34,mid
6/25/22 1:30,6.07,27.28,mid
6/25/22 2:00,9.91,27.22,mid
6/25/22 2:30,10.72,27.16,mid
6/25/22 3:00,10.83,27.1,mid
6/25/22 3:30,10.94,27.06,mid
6/25/22 4:00,10.91,27.02,mid
6/25/22 4:30,10.88,26.98,mid
6/25/22 5:00,10.69,26.94,mid
6/25/22 5:30,10.32,26.9,mid
6/25/22 6:00,10.81,26.86,mid
6/25/22 6:30,10.91,26.82,mid
6/25/22 7:00,10.82,26.74,mid
6/25/22 7:30,10.64,26.7,mid
6/25/22 8:00,10.48,26.64,mid
6/25/22 8:30,10.25,26.6,mid
6/25/22 9:00,10.17,26.52,mid
6/25/22 9:30,10.1,26.48,mid
6/25/22 10:00,10.41,26.46,mid
6/25/22 10:30,10.37,26.42,mid
6/25/22 11:00,10.31,26.38,mid
6/25/22 11:30,10.43,26.34,mid
6/25/22 12:00,10.43,26.28,mid
6/25/22 12:30,10.37,26.24,mid
6/25/22 13:00,10.23,26.22,mid
6/25/22 13:30,10.16,26.16,mid
6/25/22 14:00,10.12,26.16,mid
6/25/22 14:30,10.06,26.16,mid
6/25/22 15:00,10.03,26.14,mid
6/25/22 15:30,10,26.14,mid
6/25/22 16:00,10.21,26.12,mid
6/25/22 16:30,10.41,26.1,mid
6/25/22 17:00,10.22,26.08,mid
6/25/22 17:30,10.34,26.08,mid
6/25/22 18:00,10.19,26.08,mid
6/25/22 18:30,10.14,26.06,mid
6/25/22 19:00,9.92,26.04,mid
6/25/22 19:30,10.42,26.02,mid
6/25/22 20:00,10.29,26,mid
6/25/22 20:30,10.22,25.98,mid
6/25/22 21:00,10.06,25.96,mid
6/25/22 21:30,9.87,25.94,mid
6/25/22 22:00,9.99,25.9,mid
6/25/22 22:30,9.75,25.88,mid
6/25/22 23:00,9.63,25.86,mid
6/25/22 23:30,9.4,25.82,mid
6/26/22 0:00,9.38,25.8,mid
6/26/22 0:30,9.1,25.76,mid
6/26/22 1:00,9.18,25.72,mid
6/26/22 1:30,9.07,25.68,mid
6/26/22 2:00,9.07,25.66,mid
6/26/22 2:30,9.02,25.64,mid
6/26/22 3:00,8.55,25.6,mid
6/26/22 3:30,8.74,25.54,mid
6/26/22 4:00,8.67,25.48,mid
6/26/22 4:30,8.51,25.42,mid
6/26/22 5:00,7.95,25.38,mid
6/26/22 5:30,7.99,25.28,mid
6/26/22 6:00,7.72,25.2,mid
6/26/22 6:30,7.33,25.14,mid
6/26/22 7:00,6.95,25.12,mid
6/26/22 7:30,7.12,25.1,mid
6/26/22 8:00,7.12,25.1,mid
6/26/22 8:30,7.27,25.1,mid
6/26/22 9:00,7.22,25.1,mid
6/26/22 9:30,7.36,25.14,mid
6/26/22 10:00,7.58,25.16,mid
6/26/22 10:30,7.73,25.22,mid
6/26/22 11:00,7.48,25.26,mid
6/26/22 11:30,7.55,25.34,mid
6/26/22 12:00,7.84,25.4,mid
6/26/22 12:30,7.95,25.44,mid
6/26/22 13:00,7.96,25.48,mid
6/26/22 13:30,7.92,25.58,mid
6/26/22 14:00,7.97,25.64,mid
6/26/22 14:30,8.15,25.64,mid
6/26/22 15:00,8.26,25.68,mid
6/26/22 15:30,8.49,25.72,mid
6/26/22 16:00,8.59,25.76,mid
6/26/22 16:30,8.74,25.78,mid
6/26/22 17:00,8.98,25.78,mid
6/26/22 17:30,9.18,25.74,mid
6/26/22 18:00,9.27,25.68,mid
6/26/22 18:30,9.38,25.62,mid
6/26/22 19:00,9.36,25.56,mid
6/26/22 19:30,9.25,25.46,mid
6/26/22 20:00,9.07,25.36,mid
6/26/22 20:30,9.02,25.28,mid
6/26/22 21:00,8.73,25.22,mid
6/26/22 21:30,8.52,25.12,mid
6/26/22 22:00,8.34,25.1,mid
6/26/22 22:30,8.21,25.06,mid
6/26/22 23:00,8.06,25,mid
6/26/22 23:30,7.92,24.92,mid
6/27/22 0:00,7.68,24.88,mid
6/27/22 0:30,7.54,24.84,mid
6/27/22 1:00,7.39,24.76,mid
6/27/22 1:30,7.27,24.72,mid
6/27/22 2:00,7.03,24.66,mid
6/27/22 2:30,6.84,24.62,mid
6/27/22 3:00,6.69,24.56,mid
6/27/22 3:30,6.5,24.54,mid
6/27/22 4:00,6.09,24.5,mid
6/27/22 4:30,5.97,24.4,mid
6/27/22 5:00,5.95,24.36,mid
6/27/22 5:30,6.03,24.32,mid
6/27/22 6:00,5.89,24.28,mid
6/27/22 6:30,5.87,24.24,mid
6/27/22 7:00,5.9,24.22,mid
6/27/22 7:30,5.87,24.2,mid
6/27/22 8:00,6.4,24.22,mid
6/27/22 8:30,6.91,24.3,mid
6/27/22 9:00,7.07,24.4,mid
6/27/22 9:30,7.12,24.52,mid
6/27/22 10:00,7.24,24.6,mid
6/27/22 10:30,7.4,24.66,mid
6/27/22 11:00,7.72,24.74,mid
6/27/22 11:30,8.2,24.84,mid
6/27/22 12:00,8.41,24.94,mid
6/27/22 12:30,8.47,25.08,mid
6/27/22 13:00,8.43,25.22,mid
6/27/22 13:30,8.57,25.32,mid
6/27/22 14:00,8.61,25.44,mid
6/27/22 14:30,8.86,25.56,mid
6/27/22 15:00,9.2,25.66,mid
6/27/22 15:30,9.52,25.72,mid
6/27/22 16:00,9.79,25.78,mid
6/27/22 16:30,9.97,25.84,mid
6/27/22 17:00,10.18,25.86,mid
6/27/22 17:30,10.31,25.86,mid
6/27/22 18:00,10.49,25.84,mid
6/27/22 18:30,10.61,25.8,mid
6/27/22 19:00,10.68,25.72,mid
6/27/22 19:30,10.81,25.62,mid
6/27/22 20:00,10.8,25.52,mid
6/27/22 20:30,10.69,25.46,mid
6/27/22 21:00,10.57,25.38,mid
6/27/22 21:30,10.59,25.3,mid
6/27/22 22:00,10.49,25.22,mid
6/27/22 22:30,10.3,25.16,mid
6/27/22 23:00,10.17,25.08,mid
6/27/22 23:30,10.11,25,mid
6/28/22 0:00,9.9,24.92,mid
6/28/22 0:30,9.79,24.84,mid
6/28/22 1:00,9.61,24.8,mid
6/28/22 1:30,9.51,24.74,mid
6/28/22 2:00,9.28,24.66,mid
6/28/22 2:30,9.27,24.62,mid
6/28/22 3:00,9.27,24.58,mid
6/28/22 3:30,9.18,24.52,mid
6/28/22 4:00,9.16,24.48,mid
6/28/22 4:30,9.05,24.44,mid
6/28/22 5:00,9.05,24.38,mid
6/28/22 5:30,9.02,24.36,mid
6/28/22 6:00,8.97,24.3,mid
6/28/22 6:30,8.81,24.2,mid
6/28/22 7:00,8.77,24.24,mid
6/28/22 7:30,8.99,24.24,mid
6/28/22 8:00,9.24,24.28,mid
6/28/22 8:30,9.33,24.34,mid
6/28/22 9:00,9.57,24.36,mid
6/28/22 9:30,9.42,24.46,mid
6/28/22 10:00,9.43,24.54,mid
6/28/22 10:30,9.56,24.66,mid
6/28/22 11:00,9.76,24.72,mid
6/28/22 11:30,10.32,24.8,mid
6/28/22 12:00,9.71,24.74,mid
6/28/22 12:30,9.92,24.86,mid
6/28/22 13:00,9.94,24.88,mid
6/28/22 13:30,10.16,24.94,mid
6/28/22 14:00,10.29,25.08,mid
6/28/22 14:30,10.81,25.12,mid
6/28/22 15:00,10.93,25.18,mid
6/28/22 15:30,10.83,25.12,mid
6/28/22 16:00,11.39,25.14,mid
6/28/22 16:30,11.76,25.18,mid
6/28/22 17:00,11.86,25.2,mid
6/28/22 17:30,11.58,25.18,mid
6/28/22 18:00,11.46,25.12,mid
6/28/22 18:30,11.17,25.04,mid
6/28/22 19:00,10.93,24.94,mid
6/28/22 19:30,10.68,24.88,mid
6/28/22 20:00,10.46,24.8,mid
6/28/22 20:30,10.34,24.74,mid
6/28/22 21:00,10.19,24.7,mid
6/28/22 21:30,9.95,24.66,mid
6/28/22 22:00,9.8,24.64,mid
6/28/22 22:30,9.58,24.6,mid
6/28/22 23:00,9.33,24.58,mid
6/28/22 23:30,9.27,24.58,mid
6/29/22 0:00,9.16,24.54,mid
6/29/22 0:30,9.16,24.48,mid
6/29/22 1:00,9.07,24.46,mid
6/29/22 1:30,8.97,24.42,mid
6/29/22 2:00,8.86,24.38,mid
6/29/22 2:30,8.69,24.34,mid
6/29/22 3:00,8.52,24.32,mid
6/29/22 3:30,8.26,24.28,mid
6/29/22 4:00,8.4,24.26,mid
6/29/22 4:30,8.22,24.22,mid
6/29/22 5:00,8.18,24.18,mid
6/29/22 5:30,8.05,24.16,mid
6/29/22 6:00,7.94,24.14,mid
6/29/22 6:30,8,24.12,mid
6/29/22 7:00,8.06,24.16,mid
6/29/22 7:30,8.02,24.22,mid
6/29/22 8:00,8.15,24.3,mid
6/29/22 8:30,8.99,24.42,mid
6/29/22 9:00,9.11,24.6,mid
6/29/22 9:30,9.48,24.82,mid
6/29/22 10:00,9.62,25.02,mid
6/29/22 10:30,9.61,25.24,mid
6/29/22 11:00,9.7,25.6,mid
6/29/22 11:30,9.7,25.86,mid
6/29/22 12:00,9.81,26.18,mid
6/29/22 12:30,9.94,26.26,mid
6/29/22 13:00,10.01,26.58,mid
6/29/22 13:30,10.04,26.8,mid
6/29/22 14:00,10.27,27.02,mid
6/29/22 14:30,10.13,27.34,mid
6/29/22 15:00,10.22,27.48,mid
6/29/22 15:30,10.29,27.6,mid
6/29/22 16:00,10.4,27.72,mid
6/29/22 16:30,10.56,27.86,mid
6/29/22 17:00,10.92,27.86,mid
6/29/22 17:30,10.96,27.86,mid
6/29/22 18:00,11.28,27.84,mid
6/29/22 18:30,11.54,27.78,mid
6/29/22 19:00,11.79,27.7,mid
6/29/22 19:30,11.99,27.56,mid
6/29/22 20:00,11.97,27.46,mid
6/29/22 20:30,11.94,27.34,mid
6/29/22 21:00,11.85,27.24,mid
6/29/22 21:30,11.94,27.16,mid
6/29/22 22:00,11.88,27.08,mid
6/29/22 22:30,11.67,27,mid
6/29/22 23:00,11.68,26.94,mid
6/29/22 23:30,11.64,26.84,mid
6/30/22 0:00,11.54,26.68,mid
6/30/22 0:30,11.41,26.56,mid
6/30/22 1:00,11.35,26.4,mid
6/30/22 1:30,12,26.22,mid
6/30/22 2:00,11.58,25.92,mid
6/30/22 2:30,11.49,25.66,mid
6/30/22 3:00,11.27,25.46,mid
6/30/22 3:30,11.52,25.32,mid
6/30/22 4:00,11.55,25.22,mid
6/30/22 4:30,11.53,25.12,mid
6/30/22 5:00,11.2,25,mid
6/30/22 5:30,11.11,24.9,mid
6/30/22 6:00,10.9,24.82,mid
6/30/22 6:30,10.82,24.76,mid
6/30/22 7:00,10.73,24.72,mid
6/30/22 7:30,10.74,24.7,mid
6/30/22 8:00,10.74,24.7,mid
6/30/22 8:30,10.87,24.72,mid
6/30/22 9:00,10.95,24.7,mid
6/30/22 9:30,11.14,24.76,mid
6/30/22 10:00,11.25,24.82,mid
6/30/22 10:30,11.34,24.94,mid
6/30/22 11:00,11.22,25.06,mid
6/30/22 11:30,11.36,25.18,mid
6/30/22 12:00,11.31,25.28,mid
6/30/22 12:30,11.5,25.34,mid
6/30/22 13:00,10.86,25.44,mid
6/30/22 13:30,11,25.5,mid
6/30/22 14:00,11.01,25.5,mid
6/30/22 14:30,11.05,25.48,mid
6/30/22 15:00,10.96,25.48,mid
6/30/22 15:30,10.84,25.56,mid
6/30/22 16:00,10.75,25.6,mid
6/30/22 16:30,10.81,25.66,mid
6/30/22 17:00,10.91,25.7,mid
6/30/22 17:30,11.15,25.74,mid
6/30/22 18:00,11.47,25.76,mid
6/30/22 18:30,11.5,25.72,mid
6/30/22 19:00,11.43,25.66,mid
6/30/22 19:30,11.35,25.6,mid
6/30/22 20:00,11.13,25.56,mid
6/30/22 20:30,10.88,25.54,mid
6/30/22 21:00,10.92,25.5,mid
6/30/22 21:30,10.44,25.46,mid
6/30/22 22:00,10.2,25.46,mid
6/30/22 22:30,10.17,25.46,mid
6/30/22 23:00,10.08,25.44,mid
6/30/22 23:30,10,25.4,mid
7/1/22 0:00,9.87,25.36,mid
7/1/22 0:30,9.78,25.34,mid
7/1/22 1:00,9.6,25.3,mid
7/1/22 1:30,9.49,25.26,mid
7/1/22 2:00,9.41,25.24,mid
7/1/22 2:30,9.2,25.2,mid
7/1/22 3:00,9.16,25.2,mid
7/1/22 3:30,9.07,25.18,mid
7/1/22 4:00,9.06,25.16,mid
7/1/22 4:30,9.12,25.14,mid
7/1/22 5:00,9.2,25.08,mid
7/1/22 5:30,9.01,25.06,mid
7/1/22 6:00,9.16,25.02,mid
7/1/22 6:30,9.04,25,mid
7/1/22 7:00,9.14,25,mid
7/1/22 7:30,9.26,25.02,mid
7/1/22 8:00,9.39,25.06,mid
7/1/22 8:30,9.49,25.1,mid
7/1/22 9:00,9.58,25.14,mid
7/1/22 9:30,9.69,25.2,mid
7/1/22 10:00,9.76,25.26,mid
7/1/22 10:30,9.85,25.32,mid
7/1/22 11:00,9.89,25.44,mid
7/1/22 11:30,10.05,25.62,mid
7/1/22 12:00,10.1,25.82,mid
7/1/22 12:30,10.1,26.06,mid
7/1/22 13:00,10.1,26.26,mid
7/1/22 13:30,10.22,26.34,mid
7/1/22 14:00,10.28,26.34,mid
7/1/22 14:30,10.45,26.46,mid
7/1/22 15:00,10.55,26.54,mid
7/1/22 15:30,10.64,26.52,mid
7/1/22 16:00,10.79,26.48,mid
7/1/22 16:30,10.98,26.44,mid
7/1/22 17:00,11.09,26.46,mid
7/1/22 17:30,11.29,26.52,mid
7/1/22 18:00,11.39,26.46,mid
7/1/22 18:30,11.75,26.42,mid
7/1/22 19:00,12.31,26.3,mid
7/1/22 19:30,12.7,26.14,mid
7/1/22 20:00,12.91,26,mid
7/1/22 20:30,12.7,25.9,mid
7/1/22 21:00,12.27,25.82,mid
7/1/22 21:30,12.04,25.74,mid
7/1/22 22:00,11.79,25.66,mid
7/1/22 22:30,11.61,25.58,mid
7/1/22 23:00,11.6,25.5,mid
7/1/22 23:30,11.39,25.44,mid
7/2/22 0:00,10.97,25.38,mid
7/2/22 0:30,10.94,25.34,mid
7/2/22 1:00,10.8,25.28,mid
7/2/22 1:30,10.53,25.24,mid
7/2/22 2:00,10.37,25.18,mid
7/2/22 2:30,10.24,25.14,mid
7/2/22 3:00,10.31,25.08,mid
7/2/22 3:30,10.04,25.02,mid
7/2/22 4:00,9.87,24.98,mid
7/2/22 4:30,10.15,24.92,mid
7/2/22 5:00,10.17,24.9,mid
7/2/22 5:30,10.08,24.84,mid
7/2/22 6:00,9.86,24.8,mid
7/2/22 6:30,9.66,24.8,mid
7/2/22 7:00,9.75,24.78,mid
7/2/22 7:30,9.77,24.82,mid
7/2/22 8:00,9.92,24.84,mid
7/2/22 8:30,10.13,24.9,mid
7/2/22 9:00,10.17,25,mid
7/2/22 9:30,10.26,25.1,mid
7/2/22 10:00,10.31,25.18,mid
7/2/22 10:30,10.63,25.34,mid
7/2/22 11:00,11.34,25.48,mid
7/2/22 11:30,11.45,25.68,mid
7/2/22 12:00,11.31,25.84,mid
7/2/22 12:30,11.65,26.02,mid
7/2/22 13:00,11.86,26.04,mid
7/2/22 13:30,11.07,25.88,mid
7/2/22 14:00,10.64,25.66,mid
7/2/22 14:30,10.6,25.6,mid
7/2/22 15:00,10.47,25.46,mid
7/2/22 15:30,10.5,25.42,mid
7/2/22 16:00,9.87,25.4,mid
7/2/22 16:30,10.33,25.38,mid
7/2/22 17:00,11.02,25.34,mid
7/2/22 17:30,11.27,25.34,mid
7/2/22 18:00,11.1,25.26,mid
7/2/22 18:30,10.96,25.18,mid
7/2/22 19:00,10.82,25.12,mid
7/2/22 19:30,10.66,25.08,mid
7/2/22 20:00,10.61,25.06,mid
7/2/22 20:30,10.57,25.02,mid
7/2/22 21:00,10.54,25,mid
7/2/22 21:30,10.31,24.96,mid
7/2/22 22:00,10.13,24.94,mid
7/2/22 22:30,10.1,24.9,mid
7/2/22 23:00,10.06,24.88,mid
7/2/22 23:30,10.05,24.86,mid
7/3/22 0:00,9.83,24.84,mid
7/3/22 0:30,9.71,24.8,mid
7/3/22 1:00,9.62,24.78,mid
7/3/22 1:30,9.57,24.74,mid
7/3/22 2:00,9.49,24.72,mid
7/3/22 2:30,9.16,24.68,mid
7/3/22 3:00,9.28,24.62,mid
7/3/22 3:30,9.16,24.56,mid
7/3/22 4:00,9.1,24.54,mid
7/3/22 4:30,8.88,24.5,mid
7/3/22 5:00,8.82,24.48,mid
7/3/22 5:30,8.61,24.44,mid
7/3/22 6:00,8.56,24.42,mid
7/3/22 6:30,8.46,24.42,mid
7/3/22 7:00,8.47,24.42,mid
7/3/22 7:30,9.32,24.52,mid
7/3/22 8:00,9.4,24.7,mid
7/3/22 8:30,9.91,24.88,mid
7/3/22 9:00,9.75,25.08,mid
7/3/22 9:30,9.87,25.3,mid
7/3/22 10:00,9.98,25.64,mid
7/3/22 10:30,9.96,25.78,mid
7/3/22 11:00,9.81,26.22,mid
7/3/22 11:30,10.04,26.56,mid
7/3/22 12:00,10.2,26.78,mid
7/3/22 12:30,10.29,26.96,mid
7/3/22 13:00,10.34,27.24,mid
7/3/22 13:30,10.44,27.46,mid
7/3/22 14:00,10.59,27.54,mid
7/3/22 14:30,10.88,27.52,mid
7/3/22 15:00,11.21,27.6,mid
7/3/22 15:30,11.47,27.62,mid
7/3/22 16:00,11.55,27.48,mid
7/3/22 16:30,11.64,27.38,mid
7/3/22 17:00,12.15,27.18,mid
7/3/22 17:30,12.91,26.44,mid
7/3/22 18:00,12.84,26.02,mid
7/3/22 18:30,13.95,25.84,mid
7/3/22 19:00,14.13,25.8,mid
7/3/22 19:30,13.52,25.84,mid
7/3/22 20:00,12.87,25.76,mid
7/3/22 20:30,12.69,25.86,mid
7/3/22 21:00,12.79,26.08,mid
7/3/22 21:30,12.81,26.3,mid
7/3/22 22:00,12.69,26.38,mid
7/3/22 22:30,12.7,26.48,mid
7/3/22 23:00,12.47,26.36,mid
7/3/22 23:30,12.87,26.34,mid
7/4/22 0:00,12.65,26.28,mid
7/4/22 0:30,12.14,26.24,mid
7/4/22 1:00,12.09,26.2,mid
7/4/22 1:30,11.97,26.14,mid
7/4/22 2:00,11.78,26.08,mid
7/4/22 2:30,11.71,26,mid
7/4/22 3:00,11.58,25.94,mid
7/4/22 3:30,11.5,25.9,mid
7/4/22 4:00,11.4,25.84,mid
7/4/22 4:30,11.35,25.78,mid
7/4/22 5:00,11.23,25.74,mid
7/4/22 5:30,11.09,25.7,mid
7/4/22 6:00,11.09,25.68,mid
7/4/22 6:30,11,25.66,mid
7/4/22 7:00,10.99,25.64,mid
7/4/22 7:30,11.02,25.66,mid
7/4/22 8:00,10.96,25.7,mid
7/4/22 8:30,11.14,25.7,mid
7/4/22 9:00,11.22,25.7,mid
7/4/22 9:30,11.33,25.72,mid
7/4/22 10:00,11.55,25.74,mid
7/4/22 10:30,11.71,25.68,mid
7/4/22 11:00,11.68,25.68,mid
7/4/22 11:30,11.67,25.64,mid
7/4/22 12:00,11.76,25.64,mid
7/4/22 12:30,11.71,25.58,mid
7/4/22 13:00,11.73,25.58,mid
7/4/22 13:30,11.58,25.6,mid
7/4/22 14:00,11.7,25.56,mid
7/4/22 14:30,11.59,25.52,mid
7/4/22 15:00,11.63,25.5,mid
7/4/22 15:30,11.78,25.58,mid
7/4/22 16:00,11.92,25.74,mid
7/4/22 16:30,11.96,25.78,mid
7/4/22 17:00,12.1,25.82,mid
7/4/22 17:30,12.25,25.84,mid
7/4/22 18:00,12.27,25.84,mid
7/4/22 18:30,12.16,25.84,mid
7/4/22 19:00,12.38,25.88,mid
7/4/22 19:30,12.38,25.86,mid
7/4/22 20:00,12.25,25.8,mid
7/4/22 20:30,12.31,25.78,mid
7/4/22 21:00,12.05,25.74,mid
7/4/22 21:30,11.87,25.72,mid
7/4/22 22:00,11.68,25.68,mid
7/4/22 22:30,11.6,25.66,mid
7/4/22 23:00,11.45,25.64,mid
7/4/22 23:30,11.32,25.62,mid
7/5/22 0:00,11.24,25.6,mid
7/5/22 0:30,11.25,25.58,mid
7/5/22 1:00,11.15,25.56,mid
7/5/22 1:30,11.05,25.54,mid
7/5/22 2:00,10.95,25.52,mid
7/5/22 2:30,10.95,25.5,mid
7/5/22 3:00,10.84,25.48,mid
7/5/22 3:30,10.61,25.46,mid
7/5/22 4:00,10.56,25.44,mid
7/5/22 4:30,10.46,25.42,mid
7/5/22 5:00,10.57,25.4,mid
7/5/22 5:30,10.43,25.38,mid
7/5/22 6:00,10.38,25.38,mid
7/5/22 6:30,10.4,25.38,mid
7/5/22 7:00,10.4,25.42,mid
